Scan Time,Symbol,Current LTP,Current Week RSI,Previous Week RSI,Weekly RSI Change,Current Hour,Current Hourly RSI,Previous Hourly RSI,Hourly RSI Change,Hourly RSI Rising,Current 15m Candle,Current 15m RSI,Previous 15m Candle RSI,15m RSI Change,15m RSI Rising,15m Rising Count,History Transition,Scan Mode,Monitoring Status,Monitoring Started,Last 15m Check,Category,Signal,Reason
2026-08-26 11:30:04,CARTRADE,3135.7,71.38,70.27,1.11,2026-08-26 11:00,62.72,63.64,-0.92,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.38 > 50; Hourly RSI 62.72; 15m confirmation checked only while monitored
2026-08-26 11:31:02,CHENNPETRO,1381.5,71.79,73.24,-1.45,2026-08-26 11:00,40.55,48.53,-7.98,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 71.79 > 50, but Hourly RSI has not touched 30 (current 40.55)"
2026-08-26 11:30:06,COFORGE,1890.7,70.28,70.36,-0.08,2026-08-26 11:00,63.2,65.04,-1.84,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 70.28 > 50; Hourly RSI 63.20; 15m confirmation checked only while monitored
2026-08-26 11:30:07,COHANCE,463.45,52.57,52.49,0.08,2026-08-26 11:00,61.71,41.26,20.44,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.57 > 50; Hourly RSI 61.71; 15m confirmation checked only while monitored
2026-08-26 11:30:08,CYIENTDLM,797.25,88.43,85.46,2.97,2026-08-26 11:00,77.75,69.66,8.09,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 88.43 > 50; Hourly RSI 77.75; 15m confirmation checked only while monitored
2026-08-26 11:30:09,DATAPATTNS,4754.6,63.68,65.47,-1.79,2026-08-26 11:00,57.53,35.65,21.88,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.68 > 50; Hourly RSI 57.53; 15m confirmation checked only while monitored
2026-08-26 11:30:10,ENGINERSIN,250.43,59.43,57.41,2.02,2026-08-26 11:00,59.37,58.96,0.41,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.43 > 50; Hourly RSI 59.37; 15m confirmation checked only while monitored
2026-08-26 11:30:11,ETERNAL,328.65,68.32,68.17,0.15,2026-08-26 11:00,54.79,65.75,-10.95,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.32 > 50; Hourly RSI 54.79; 15m confirmation checked only while monitored
2026-08-26 11:30:12,FACT,859.4,51.77,39.84,11.93,2026-08-26 11:00,60.07,66.57,-6.5,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 51.77 > 50; Hourly RSI 60.07; 15m confirmation checked only while monitored
2026-08-26 11:30:13,FINCABLES,1287.1,67.7,66.51,1.19,2026-08-26 11:00,54.95,44.79,10.16,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.70 > 50; Hourly RSI 54.95; 15m confirmation checked only while monitored
2026-08-26 11:30:13,GLAND,2865.2,72.25,71.31,0.95,2026-08-26 11:00,60.23,52.46,7.77,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 72.25 > 50; Hourly RSI 60.23; 15m confirmation checked only while monitored
2026-08-26 11:30:14,GODREJAGRO,614.5,57.41,48.65,8.76,2026-08-26 11:00,70.8,68.91,1.89,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 57.41 > 50; Hourly RSI 70.80; 15m confirmation checked only while monitored
2026-08-26 11:31:03,GRANULES,833.7,61.58,66.38,-4.8,2026-08-26 11:00,27.04,37.0,-9.96,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,Weekly RSI 61.58 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 833.8 <= Previous High 836.5)
2026-08-26 11:30:16,HFCL,236.84,78.9,77.32,1.58,2026-08-26 11:00,59.96,60.53,-0.56,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 78.90 > 50; Hourly RSI 59.96; 15m confirmation checked only while monitored
2026-08-26 11:30:17,HINDALCO,1046.35,58.53,57.16,1.37,2026-08-26 11:00,51.7,56.49,-4.79,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.53 > 50; Hourly RSI 51.70; 15m confirmation checked only while monitored
2026-08-26 11:30:18,HINDZINC,621.55,58.33,54.87,3.46,2026-08-26 11:00,70.82,52.85,17.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.33 > 50; Hourly RSI 70.82; 15m confirmation checked only while monitored
2026-08-26 11:31:04,HONASA,476.3,69.17,71.23,-2.07,2026-08-26 11:00,35.57,49.33,-13.76,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.17 > 50, but Hourly RSI has not touched 30 (current 35.57)"
2026-08-26 11:30:20,IDEA,15.09,66.62,60.72,5.89,2026-08-26 11:00,77.1,83.98,-6.88,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.62 > 50; Hourly RSI 77.10; 15m confirmation checked only while monitored
2026-08-26 11:30:21,IFCI,86.18,65.59,61.85,3.74,2026-08-26 11:00,72.55,59.73,12.83,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 65.59 > 50; Hourly RSI 72.55; 15m confirmation checked only while monitored
2026-08-26 11:31:06,INOXINDIA,1922.5,70.61,71.46,-0.85,2026-08-26 11:00,49.97,37.21,12.76,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 70.61 > 50, but Hourly RSI has not touched 30 (current 49.97)"
2026-08-26 11:30:23,J&KBANK,151.8,53.34,51.99,1.34,2026-08-26 11:00,67.05,56.67,10.38,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 53.34 > 50; Hourly RSI 67.05; 15m confirmation checked only while monitored
2026-08-26 11:30:24,JINDALSAW,290.45,66.77,67.32,-0.55,2026-08-26 11:00,63.9,47.94,15.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.77 > 50; Hourly RSI 63.90; 15m confirmation checked only while monitored
2026-08-26 11:30:25,JINDALSTEL,1158.5,55.15,51.38,3.77,2026-08-26 11:00,74.11,71.38,2.73,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 55.15 > 50; Hourly RSI 74.11; 15m confirmation checked only while monitored
2026-08-26 11:30:25,JYOTICNC,986.35,67.31,67.61,-0.3,2026-08-26 11:00,60.07,69.45,-9.38,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.31 > 50; Hourly RSI 60.07; 15m confirmation checked only while monitored
2026-08-26 11:31:07,KIRLOSENG,2041.6,56.41,59.01,-2.59,2026-08-26 11:00,40.1,33.7,6.4,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 56.41 > 50, but Hourly RSI has not touched 30 (current 40.10)"
2026-08-26 11:30:27,LAURUSLABS,1887.5,82.37,80.05,2.32,2026-08-26 11:00,81.05,76.09,4.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 82.37 > 50; Hourly RSI 81.05; 15m confirmation checked only while monitored
2026-08-26 11:31:08,LLOYDSME,1838.5,57.66,59.58,-1.93,2026-08-26 11:00,38.69,39.33,-0.64,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 57.66 > 50, but Hourly RSI has not touched 30 (current 38.69)"
2026-08-26 11:30:29,MCX,3308.9,69.13,66.46,2.67,2026-08-26 11:00,78.85,74.8,4.05,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 69.13 > 50; Hourly RSI 78.85; 15m confirmation checked only while monitored
2026-08-26 11:30:30,MEESHO,207.27,61.73,61.19,0.55,2026-08-26 11:00,57.44,52.54,4.9,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 61.73 > 50; Hourly RSI 57.44; 15m confirmation checked only while monitored
2026-08-26 11:30:31,MTARTECH,7015.0,59.9,60.06,-0.16,2026-08-26 11:00,57.68,51.55,6.13,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.90 > 50; Hourly RSI 57.68; 15m confirmation checked only while monitored
2026-08-26 11:30:32,NATIONALUM,396.15,58.49,58.11,0.38,2026-08-26 11:00,51.57,54.6,-3.02,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.49 > 50; Hourly RSI 51.57; 15m confirmation checked only while monitored
2026-08-26 11:31:09,NAUKRI,1337.4,68.9,70.63,-1.72,2026-08-26 11:00,44.04,51.96,-7.92,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 68.90 > 50, but Hourly RSI has not touched 30 (current 44.04)"
2026-08-26 11:31:10,NETWEB,5347.9,64.9,69.72,-4.82,2026-08-26 11:00,49.46,43.99,5.47,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 64.90 > 50, but Hourly RSI has not touched 30 (current 49.46)"
2026-08-26 11:30:35,NEULANDLAB,23302.0,77.35,77.34,0.0,2026-08-26 11:00,58.22,43.89,14.33,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 77.35 > 50; Hourly RSI 58.22; 15m confirmation checked only while monitored
2026-08-26 11:30:36,OFSS,11888.0,67.76,66.76,1.0,2026-08-26 11:00,63.31,55.41,7.9,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.76 > 50; Hourly RSI 63.31; 15m confirmation checked only while monitored
2026-08-26 11:30:36,PARAS,1508.2,73.73,73.5,0.24,2026-08-26 11:00,56.18,42.83,13.36,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.73 > 50; Hourly RSI 56.18; 15m confirmation checked only while monitored
2026-08-26 11:30:37,PAYTM,1715.5,76.95,74.43,2.51,2026-08-26 11:00,82.12,83.88,-1.76,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 76.95 > 50; Hourly RSI 82.12; 15m confirmation checked only while monitored
2026-08-26 11:30:38,POLICYBZR,1852.2,64.3,61.43,2.88,2026-08-26 11:00,75.77,58.61,17.16,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.30 > 50; Hourly RSI 75.77; 15m confirmation checked only while monitored
2026-08-26 11:31:12,POWERINDIA,33305.0,55.87,58.2,-2.34,2026-08-26 11:00,37.19,37.01,0.18,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 55.87 > 50, but Hourly RSI has not touched 30 (current 37.19)"
2026-08-26 11:30:40,RADICO,4632.3,85.5,86.0,-0.5,2026-08-26 11:00,50.58,49.93,0.65,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 85.50 > 50; Hourly RSI 50.58; 15m confirmation checked only while monitored
2026-08-26 11:31:13,RRKABEL,2813.9,73.64,79.4,-5.75,2026-08-26 11:00,37.95,35.39,2.57,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.64 > 50, but Hourly RSI has not touched 30 (current 37.95)"
2026-08-26 11:30:42,SAIL,184.73,59.46,53.16,6.3,2026-08-26 11:00,73.31,72.97,0.34,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.46 > 50; Hourly RSI 73.31; 15m confirmation checked only while monitored
2026-08-26 11:30:43,SAILIFE,1465.3,80.84,80.51,0.33,2026-08-26 11:00,62.87,58.41,4.46,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 80.84 > 50; Hourly RSI 62.87; 15m confirmation checked only while monitored
2026-08-26 11:31:14,SAREGAMA,506.0,65.75,65.95,-0.19,2026-08-26 11:00,41.1,42.04,-0.94,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 65.75 > 50, but Hourly RSI has not touched 30 (current 41.10)"
2026-08-26 11:31:15,SCHNEIDER,1155.4,48.25,51.7,-3.45,2026-08-26 11:00,33.32,25.88,7.44,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,IGNORE,❌ IGNORE,Weekly RSI 48.25 <= 50
2026-08-26 11:30:46,SOLARINDS,19960.0,70.9,70.65,0.25,2026-08-26 11:00,57.44,49.78,7.66,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 70.90 > 50; Hourly RSI 57.44; 15m confirmation checked only while monitored
2026-08-26 11:31:16,SONACOMS,797.6,73.43,78.16,-4.73,2026-08-26 11:00,36.04,45.69,-9.65,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 73.43 > 50, but Hourly RSI has not touched 30 (current 36.04)"
2026-08-26 11:30:48,STYL,391.6,63.04,63.29,-0.25,2026-08-26 11:00,51.8,55.72,-3.92,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.04 > 50; Hourly RSI 51.80; 15m confirmation checked only while monitored
2026-08-26 11:30:49,SYRMA,1474.3,68.64,67.21,1.43,2026-08-26 11:00,60.63,51.57,9.07,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.64 > 50; Hourly RSI 60.63; 15m confirmation checked only while monitored
2026-08-26 11:30:49,TBOTEK,1725.0,68.78,67.59,1.19,2026-08-26 11:00,62.97,63.93,-0.96,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 68.78 > 50; Hourly RSI 62.97; 15m confirmation checked only while monitored
2026-08-26 11:30:50,THOMASCOOK,111.0,52.14,54.03,-1.88,2026-08-26 11:00,55.09,50.58,4.51,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.14 > 50; Hourly RSI 55.09; 15m confirmation checked only while monitored
2026-08-26 11:30:51,UNIMECH,1522.7,74.16,73.07,1.08,2026-08-26 11:00,61.04,45.7,15.35,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 74.16 > 50; Hourly RSI 61.04; 15m confirmation checked only while monitored
2026-08-26 11:30:52,URBANCO,169.3,71.36,66.74,4.62,2026-08-26 11:00,72.44,74.36,-1.92,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.36 > 50; Hourly RSI 72.44; 15m confirmation checked only while monitored
2026-08-26 11:30:53,VIJAYA,1487.7,69.08,71.02,-1.94,2026-08-26 11:00,52.15,49.33,2.82,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 69.08 > 50; Hourly RSI 52.15; 15m confirmation checked only while monitored
2026-08-26 11:30:54,WELCORP,2307.0,92.5,92.94,-0.43,2026-08-26 11:00,55.33,60.67,-5.34,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 92.50 > 50; Hourly RSI 55.33; 15m confirmation checked only while monitored
2026-08-26 11:30:55,WELSPUNLIV,191.23,74.12,73.5,0.62,2026-08-26 11:00,60.82,56.86,3.96,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 74.12 > 50; Hourly RSI 60.82; 15m confirmation checked only while monitored
2026-08-26 11:31:17,ZENTEC,1882.8,59.01,61.37,-2.35,2026-08-26 11:00,46.21,37.83,8.38,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 59.01 > 50, but Hourly RSI has not touched 30 (current 46.21)"
2026-08-26 12:32:07,AARTIIND,539.4,66.11,64.11,2.0,2026-08-26 12:00,58.04,56.33,1.72,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.11 > 50; Hourly RSI 58.04; 15m confirmation checked only while monitored
2026-08-26 12:32:09,ABB,7613.0,61.48,59.13,2.34,2026-08-26 12:00,62.61,65.06,-2.45,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 61.48 > 50; Hourly RSI 62.61; 15m confirmation checked only while monitored
2026-08-26 12:33:24,ACMESOLAR,396.6,68.71,70.63,-1.91,2026-08-26 12:00,48.5,50.5,-2.01,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 68.71 > 50, but Hourly RSI has not touched 30 (current 48.50)"
2026-08-26 12:32:11,ADANIENSOL,1600.4,62.69,59.54,3.15,2026-08-26 12:00,68.76,66.87,1.89,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 62.69 > 50; Hourly RSI 68.76; 15m confirmation checked only while monitored
2026-08-26 12:32:12,ADANIENT,3122.3,66.32,62.13,4.19,2026-08-26 12:00,74.21,72.65,1.56,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.32 > 50; Hourly RSI 74.21; 15m confirmation checked only while monitored
2026-08-26 12:32:13,ADANIPOWER,208.55,55.89,54.05,1.84,2026-08-26 12:00,74.44,65.66,8.78,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 55.89 > 50; Hourly RSI 74.44; 15m confirmation checked only while monitored
2026-08-26 12:33:25,AEGISLOG,1322.1,65.03,71.9,-6.86,2026-08-26 12:00,37.1,34.92,2.18,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 65.03 > 50, but Hourly RSI has not touched 30 (current 37.10)"
2026-08-26 12:33:26,AFFLE,1713.7,62.99,63.48,-0.49,2026-08-26 12:00,49.86,48.25,1.62,YES,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 62.99 > 50, but Hourly RSI has not touched 30 (current 49.86)"
2026-08-26 12:32:16,AKUMS,762.4,73.75,72.77,0.98,2026-08-26 12:00,55.02,39.69,15.33,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.75 > 50; Hourly RSI 55.02; 15m confirmation checked only while monitored
2026-08-26 12:32:17,ALIVUS,1361.5,73.86,73.32,0.54,2026-08-26 12:00,51.86,47.45,4.41,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 73.86 > 50; Hourly RSI 51.86; 15m confirmation checked only while monitored
2026-08-26 12:32:18,APARINDS,17032.0,72.65,72.04,0.61,2026-08-26 12:00,60.6,58.56,2.04,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 72.65 > 50; Hourly RSI 60.60; 15m confirmation checked only while monitored
2026-08-26 12:32:19,APLAPOLLO,2134.2,64.27,64.67,-0.41,2026-08-26 12:00,50.43,54.33,-3.9,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.27 > 50; Hourly RSI 50.43; 15m confirmation checked only while monitored
2026-08-26 12:32:20,ASTRAMICRO,1693.5,63.46,62.15,1.31,2026-08-26 12:00,51.78,58.18,-6.39,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.46 > 50; Hourly RSI 51.78; 15m confirmation checked only while monitored
2026-08-26 12:32:21,ATHERENERG,1479.3,76.48,75.96,0.52,2026-08-26 12:00,61.89,43.59,18.29,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 76.48 > 50; Hourly RSI 61.89; 15m confirmation checked only while monitored
2026-08-26 12:33:27,BALRAMCHIN,663.1,65.11,80.12,-15.01,2026-08-26 12:00,33.61,35.38,-1.76,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 65.11 > 50, but Hourly RSI has not touched 30 (current 33.61)"
2026-08-26 12:33:29,BHARATFORG,2018.4,54.32,57.34,-3.01,2026-08-26 12:00,36.07,52.78,-16.71,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 54.32 > 50, but Hourly RSI has not touched 30 (current 36.07)"
2026-08-26 12:32:24,BHEL,417.3,63.46,62.61,0.85,2026-08-26 12:00,58.05,57.47,0.57,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 63.46 > 50; Hourly RSI 58.05; 15m confirmation checked only while monitored
2026-08-26 12:32:25,CARTRADE,3141.0,71.47,70.27,1.2,2026-08-26 12:00,63.77,63.64,0.12,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.47 > 50; Hourly RSI 63.77; 15m confirmation checked only while monitored
2026-08-26 12:33:30,CHENNPETRO,1384.4,72.14,73.24,-1.11,2026-08-26 12:00,41.52,48.53,-7.01,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 72.14 > 50, but Hourly RSI has not touched 30 (current 41.52)"
2026-08-26 12:32:27,COFORGE,1887.3,70.02,70.36,-0.34,2026-08-26 12:00,60.43,65.04,-4.61,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 70.02 > 50; Hourly RSI 60.43; 15m confirmation checked only while monitored
2026-08-26 12:32:29,COHANCE,461.15,52.14,52.49,-0.35,2026-08-26 12:00,59.97,41.26,18.71,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 52.14 > 50; Hourly RSI 59.97; 15m confirmation checked only while monitored
2026-08-26 12:32:30,CYIENTDLM,795.35,88.37,85.46,2.91,2026-08-26 12:00,77.31,69.66,7.65,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 88.37 > 50; Hourly RSI 77.31; 15m confirmation checked only while monitored
2026-08-26 12:32:31,DATAPATTNS,4778.5,64.24,65.47,-1.23,2026-08-26 12:00,59.14,35.65,23.49,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 64.24 > 50; Hourly RSI 59.14; 15m confirmation checked only while monitored
2026-08-26 12:32:32,ENGINERSIN,250.97,59.61,57.41,2.21,2026-08-26 12:00,60.54,58.96,1.58,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 59.61 > 50; Hourly RSI 60.54; 15m confirmation checked only while monitored
2026-08-26 12:33:31,ETERNAL,325.65,67.02,68.17,-1.15,2026-08-26 12:00,45.18,65.75,-20.56,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 67.02 > 50, but Hourly RSI has not touched 30 (current 45.18)"
2026-08-26 12:32:34,FACT,860.35,51.89,39.84,12.05,2026-08-26 12:00,60.46,66.57,-6.11,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 51.89 > 50; Hourly RSI 60.46; 15m confirmation checked only while monitored
2026-08-26 12:32:35,FINCABLES,1284.2,67.57,66.51,1.06,2026-08-26 12:00,53.9,44.79,9.11,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 67.57 > 50; Hourly RSI 53.90; 15m confirmation checked only while monitored
2026-08-26 12:32:36,GLAND,2872.8,72.4,71.31,1.1,2026-08-26 12:00,61.6,52.46,9.14,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 72.40 > 50; Hourly RSI 61.60; 15m confirmation checked only while monitored
2026-08-26 12:32:37,GODREJAGRO,632.6,60.47,48.65,11.82,2026-08-26 12:00,77.1,68.91,8.19,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 60.47 > 50; Hourly RSI 77.10; 15m confirmation checked only while monitored
2026-08-26 12:33:32,GRANULES,824.2,59.9,66.38,-6.48,2026-08-26 12:00,21.83,37.0,-15.17,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,Weekly RSI 59.90 > 50 + Hourly RSI touched 30 + 15m price confirmation failed (Close 823.35 <= Previous High 824.65)
2026-08-26 12:32:39,HFCL,234.38,78.48,77.32,1.16,2026-08-26 12:00,52.45,60.53,-8.08,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 78.48 > 50; Hourly RSI 52.45; 15m confirmation checked only while monitored
2026-08-26 12:33:34,HINDALCO,1044.2,58.3,57.16,1.14,2026-08-26 12:00,49.77,56.49,-6.72,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 58.30 > 50, but Hourly RSI has not touched 30 (current 49.77)"
2026-08-26 12:32:41,HINDZINC,618.8,58.0,54.87,3.13,2026-08-26 12:00,69.72,52.85,16.87,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 58.00 > 50; Hourly RSI 69.72; 15m confirmation checked only while monitored
2026-08-26 12:33:35,HONASA,477.85,69.73,71.23,-1.51,2026-08-26 12:00,37.43,49.33,-11.9,NO,,,,,,,15m logic removed,15M MONITOR,MONITORING,,,WATCH,👀 WATCH,"Weekly RSI 69.73 > 50, but Hourly RSI has not touched 30 (current 37.43)"
2026-08-26 12:32:43,IDEA,15.08,66.57,60.72,5.85,2026-08-26 12:00,76.47,83.98,-7.51,NO,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.57 > 50; Hourly RSI 76.47; 15m confirmation checked only while monitored
2026-08-26 12:32:44,IFCI,86.84,66.01,61.85,4.16,2026-08-26 12:00,74.44,59.73,14.71,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 66.01 > 50; Hourly RSI 74.44; 15m confirmation checked only while monitored
2026-08-26 12:32:45,INOXINDIA,1930.4,71.47,71.46,0.01,2026-08-26 12:00,52.72,37.21,15.51,YES,,,,,,,15m logic removed,HOURLY,NORMAL,,,WATCH,👀 WATCH,Weekly RSI 71.47 > 50; Hourly RSI 52.72; 15m confirmation checked only while monitored
